nodes_reporting_id,id,parent_node_id,unique_id,name,active,folder_id,node_type_id,archive_number,metadata,created_at,updated_at,csv_errors,heartbeat,application_id,device_location,device_location_note,vendor_device_id,vendor_id,order_status,functionName,functionVersion,iccid,model
1812,121437,121437,33-34-37-39-7b-37-6f-0c,HVAC Tunnel - Unit 2,True,33221,189,0,{},2018-09-20 12:02:46,2018-11-02 21:13:08,,,,,,,,,,,,
1813,121438,121438,33-34-37-39-6c-37-8b-0c,Brewery Cooler,True,29409,191,0,{},2018-09-20 12:04:30,2018-11-02 21:13:09,,,,,,,,,,,,
1814,121447,121447,eer_mnt-55007,energyEfficiencyNode,True,4899,339,0,{},2018-09-20 12:49:26,2018-09-20 12:49:26,,,,,,,,,,,,
1815,121448,121448,eer_39-31-37-33-79-37-76-0c,energyEfficiencyNode,True,30374,339,0,{},2018-09-20 12:49:26,2018-11-02 21:13:09,,,,,,,,,,,,
1816,121457,121457,39-31-37-33-53-37-82-19,Brewery - Chiller Loop,True,29409,190,0,{},2018-09-20 13:37:56,2018-11-02 21:13:10,,,,,,,,,,,,
1817,121459,121459,39-31-37-33-51-37-65-19,Warehouse - Chiller Loop,True,29409,190,0,{},2018-09-20 13:39:32,2018-11-02 21:13:11,,,,,,,,,,,,
1818,121460,121460,39-31-37-33-49-37-72-19,Warehouse - Glycol Loop,True,29409,190,0,{},2018-09-20 13:39:32,2018-11-02 21:13:11,,,,,,,,,,,,
1819,121465,121465,39-31-37-33-53-37-85-19,Brewery - Glycol Header Loop,True,29409,190,0,{},2018-09-20 13:47:58,2018-11-02 21:13:12,,,,,,,,,,,,
1820,121740,121740,mnt-908876,CGW2 Verizon - 908876,True,5256,187,0,{},2018-09-25 13:24:22,2019-01-08 14:42:41,,,,,,,,,,,,
1821,121924,121924,pan-81497,01 Circulation Lighting,True,21839,321,0,"{""panel_name"":""H13""}",2018-09-25 21:50:27,2018-11-02 21:13:13,,,,,,,,,,,,
1822,121925,121925,pan-81498,02 Open Office Lighting,True,21839,321,0,"{""panel_name"":""H13""}",2018-09-25 21:50:27,2018-11-02 21:13:14,,,,,,,,,,,,
1823,121926,121926,pan-81499,04 Innovation Center Lighting,True,21839,321,0,"{""panel_name"":""H13""}",2018-09-25 21:50:29,2018-11-02 21:13:14,,,,,,,,,,,,
1824,121927,121927,pan-81500,06 Office Lighting,True,21839,321,0,"{""panel_name"":""H13""}",2018-09-25 21:50:29,2018-11-02 21:13:15,,,,,,,,,,,,
1825,121928,121928,pan-81502,01 Systems Furniture,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:31,2018-11-02 21:13:15,,,,,,,,,,,,
1826,121929,121929,pan-81503,02 Ststems Furniture,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:32,2018-11-02 21:13:16,,,,,,,,,,,,
1827,121930,121930,pan-81504,03 Systems Furniture,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:33,2018-11-02 21:13:16,,,,,,,,,,,,
1828,121931,121931,pan-81505,04 Systems Furniture,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:34,2018-11-02 21:13:17,,,,,,,,,,,,
1829,121932,121932,pan-81506,05 Systems Furniture,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:35,2018-11-02 21:13:17,,,,,,,,,,,,
1830,121933,121933,pan-81507,06 Systems Furniture,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:36,2018-11-02 21:13:18,,,,,,,,,,,,
1831,121934,121934,pan-81508,07 Systems Furniture,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:37,2018-11-02 21:13:18,,,,,,,,,,,,
1832,121935,121935,pan-81509,08 Systems Furniture,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:38,2018-11-02 21:13:19,,,,,,,,,,,,
1833,121936,121936,pan-81510,09 Systems Furniture,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:39,2018-11-02 21:13:19,,,,,,,,,,,,
1834,121937,121937,pan-81511,10 Systems Furniture,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:40,2018-11-02 21:13:20,,,,,,,,,,,,
1835,121938,121938,pan-81512,11 Systems Furniture,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:41,2018-11-02 21:13:20,,,,,,,,,,,,
1836,121939,121939,pan-81513,12 Systems Furniture,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:42,2018-11-02 21:13:21,,,,,,,,,,,,
1837,121940,121940,pan-81514,13 Systems Furniture,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:43,2018-11-02 21:13:21,,,,,,,,,,,,
1838,121941,121941,pan-81515,14 Systems Furniture,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:45,2018-11-02 21:13:21,,,,,,,,,,,,
1839,121942,121942,pan-81516,15 Systems Furniture,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:46,2018-11-02 21:13:22,,,,,,,,,,,,
1840,121943,121943,pan-81517,16 Systems Furniture,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:47,2018-11-02 21:13:22,,,,,,,,,,,,
1841,121944,121944,pan-81518,17 Systems Furniture,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:48,2018-11-02 21:13:23,,,,,,,,,,,,
1842,121945,121945,pan-81519,18 Office Receptacles,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:49,2018-11-02 21:13:23,,,,,,,,,,,,
1843,121946,121946,pan-81520,19 Systems Furniture,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:50,2018-11-02 21:13:24,,,,,,,,,,,,
1844,121947,121947,pan-81521,20 Office Receptacles,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:51,2018-11-02 21:13:24,,,,,,,,,,,,
1845,121948,121948,pan-81522,21 Systems Furniture,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:52,2018-11-02 21:13:25,,,,,,,,,,,,
1846,121949,121949,pan-81523,22 Office Receptacles,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:53,2018-11-02 21:13:25,,,,,,,,,,,,
1847,121950,121950,pan-81524,23 Systems Furniture,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:54,2018-11-02 21:13:26,,,,,,,,,,,,
1848,121951,121951,pan-81525,24 Office Receptacles,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:55,2018-11-02 21:13:26,,,,,,,,,,,,
1849,121952,121952,pan-81526,39 Huddle rm floor receptacle,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:56,2018-11-02 21:13:27,,,,,,,,,,,,
1850,121953,121953,pan-81527,26 Office Receptacles,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:57,2018-11-02 21:13:27,,,,,,,,,,,,
1851,121954,121954,pan-81528,27 Office Receptacles,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:58,2018-11-02 21:13:28,,,,,,,,,,,,
1852,121955,121955,pan-81529,28 Office Receptacles,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:50:59,2018-11-02 21:13:28,,,,,,,,,,,,
1853,121956,121956,pan-81530,29 Office Receptacles,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:51:00,2018-11-02 21:13:29,,,,,,,,,,,,
1854,121957,121957,pan-81531,30 Office Receptacles,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:51:02,2018-11-02 21:13:29,,,,,,,,,,,,
1855,121958,121958,pan-81532,31 Office Receptacles,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:51:03,2018-11-02 21:13:30,,,,,,,,,,,,
1856,121959,121959,pan-81534,33 Open Office Receptacles,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:51:04,2018-11-02 21:13:30,,,,,,,,,,,,
1857,121960,121960,pan-81536,41 Quiet car rm floor receptacle,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:51:05,2018-11-02 21:13:31,,,,,,,,,,,,
1858,121961,121961,pan-81537,36 Open Office Receptacles,True,21839,320,0,"{""panel_name"":""L13""}",2018-09-25 21:51:06,2018-11-02 21:13:31,,,,,,,,,,,,
1859,121962,121962,pan-81540,03 Focus Room Receptacles,True,21839,320,0,"{""panel_name"":""L13A""}",2018-09-25 21:51:07,2018-11-02 21:13:32,,,,,,,,,,,,
1860,121963,121963,pan-81541,04 Wiremold,True,21839,320,0,"{""panel_name"":""L13A""}",2018-09-25 21:51:08,2018-11-02 21:13:32,,,,,,,,,,,,
1861,121964,121964,pan-81542,05 Receptacle,True,21839,320,0,"{""panel_name"":""L13A""}",2018-09-25 21:51:09,2018-11-02 21:13:33,,,,,,,,,,,,
1862,121965,121965,pan-81543,06 Demo Room Monitors,True,21839,320,0,"{""panel_name"":""L13A""}",2018-09-25 21:51:10,2018-11-02 21:13:33,,,,,,,,,,,,
1863,121966,121966,pan-81546,09 Counter Receptacles,True,21839,320,0,"{""panel_name"":""L13A""}",2018-09-25 21:51:11,2018-11-02 21:13:34,,,,,,,,,,,,
1864,121967,121967,pan-81548,11 Innovation Space Monitor,True,21839,320,0,"{""panel_name"":""L13A""}",2018-09-25 21:51:12,2018-11-02 21:13:34,,,,,,,,,,,,
1865,121968,121968,pan-81549,12 Demo Room Poke Thrus,True,21839,320,0,"{""panel_name"":""L13A""}",2018-09-25 21:51:13,2018-11-02 21:13:35,,,,,,,,,,,,
1866,121969,121969,pan-81550,13 AV Rack,True,21839,320,0,"{""panel_name"":""L13A""}",2018-09-25 21:51:14,2018-11-02 21:13:35,,,,,,,,,,,,
1867,121970,121970,pan-81799,15 Demo Room Quads,True,21839,320,0,"{""panel_name"":""L13A""}",2018-09-25 21:51:15,2018-11-02 21:13:35,,,,,,,,,,,,
1868,121971,121971,pan-81800,17 Innovation Bench Receptacles,True,21839,320,0,"{""panel_name"":""L13A""}",2018-09-25 21:51:16,2018-11-02 21:13:36,,,,,,,,,,,,
1869,121972,121972,pan-81802,19 Wiremold,True,21839,320,0,"{""panel_name"":""L13A""}",2018-09-25 21:51:17,2018-11-02 21:13:36,,,,,,,,,,,,
1870,121973,121973,pan-81803,20 Demo Room Monitors,True,21839,320,0,"{""panel_name"":""L13A""}",2018-09-25 21:51:18,2018-11-02 21:13:37,,,,,,,,,,,,
1871,121974,121974,pan-81804,21 Wiremold,True,21839,320,0,"{""panel_name"":""L13A""}",2018-09-25 21:51:19,2018-11-02 21:13:37,,,,,,,,,,,,
1872,121975,121975,pan-81806,22 Receptacle,True,21839,320,0,"{""panel_name"":""L13A""}",2018-09-25 21:51:20,2018-11-02 21:13:38,,,,,,,,,,,,
1873,121976,121976,pan-81807,23 Wiremold,True,21839,320,0,"{""panel_name"":""L13A""}",2018-09-25 21:51:21,2018-11-02 21:13:38,,,,,,,,,,,,
1874,121977,121977,pan-81809,24 UX Lab Receptacles,True,21839,320,0,"{""panel_name"":""L13A""}",2018-09-25 21:51:22,2018-11-02 21:13:39,,,,,,,,,,,,
1875,121978,121978,pan-81811,25 Innovation Bench Receptacles,True,21839,320,0,"{""panel_name"":""L13A""}",2018-09-25 21:51:23,2018-11-02 21:13:39,,,,,,,,,,,,
1876,121979,121979,pan-81812,26 Refrigerator (left),True,21839,320,0,"{""panel_name"":""L13A""}",2018-09-25 21:51:24,2018-11-02 21:13:40,,,,,,,,,,,,
1877,121980,121980,pan-81814,27 Reception Receptacles,True,21839,320,0,"{""panel_name"":""L13A""}",2018-09-25 21:51:25,2018-11-02 21:13:40,,,,,,,,,,,,
1878,121981,121981,pan-81820,28 Refrigerator (right),True,21839,320,0,"{""panel_name"":""L13A""}",2018-09-25 21:51:26,2018-11-02 21:13:41,,,,,,,,,,,,
1879,121982,121982,pan-81821,29 UX Viewing Receptacles,True,21839,320,0,"{""panel_name"":""L13A""}",2018-09-25 21:51:27,2018-11-02 21:13:41,,,,,,,,,,,,
1880,121983,121983,pan-81825,30 Water Dispenser,True,21839,320,0,"{""panel_name"":""L13A""}",2018-09-25 21:51:28,2018-11-02 21:13:42,,,,,,,,,,,,
1881,121984,121984,pan-81827,31 Coffee Maker,True,21839,320,0,"{""panel_name"":""L13A""}",2018-09-25 21:51:29,2018-11-02 21:13:42,,,,,,,,,,,,
1882,121985,121985,pan-81833,33 Ice Machine,True,21839,320,0,"{""panel_name"":""L13A""}",2018-09-25 21:51:30,2018-11-02 21:13:43,,,,,,,,,,,,
1883,121986,121986,pan-84016,40 Innovation corridor monitors,True,21839,320,0,"{""panel_name"":""L13A""}",2018-09-25 21:51:31,2018-11-02 21:13:43,,,,,,,,,,,,
1884,121987,121987,pan-81835,04 Quiet Car Interior,True,21839,320,0,"{""panel_name"":""L13B""}",2018-09-25 21:51:32,2018-11-02 21:13:43,,,,,,,,,,,,
1885,121988,121988,pan-81836,05 Living Room Exterior Wall Receptacles,True,21839,320,0,"{""panel_name"":""L13B""}",2018-09-25 21:51:33,2018-11-02 21:13:44,,,,,,,,,,,,
1886,121989,121989,pan-81837,06 Coat Closet/Huddle Room Receptacles,True,21839,320,0,"{""panel_name"":""L13B""}",2018-09-25 21:51:34,2018-11-02 21:13:44,,,,,,,,,,,,
1887,121990,121990,pan-81838,07 Focus Room Receptacles,True,21839,320,0,"{""panel_name"":""L13B""}",2018-09-25 21:51:36,2018-11-02 21:13:45,,,,,,,,,,,,
1888,121991,121991,pan-81868,10 Large Conference Room AV Receptacles,True,21839,320,0,"{""panel_name"":""L13B""}",2018-09-25 21:51:37,2018-11-02 21:13:45,,,,,,,,,,,,
1889,121992,121992,pan-81871,14 Quiet Car Perimeter,True,21839,320,0,"{""panel_name"":""L13B""}",2018-09-25 21:51:38,2018-11-02 21:13:46,,,,,,,,,,,,
1890,121993,121993,pan-81872,15 Mail Room Receptacles,True,21839,320,0,"{""panel_name"":""L13B""}",2018-09-25 21:51:39,2018-11-02 21:13:46,,,,,,,,,,,,
1891,121994,121994,pan-81873,16 War Room Receptacles,True,21839,320,0,"{""panel_name"":""L13B""}",2018-09-25 21:51:40,2018-11-02 21:13:47,,,,,,,,,,,,
1892,121995,121995,pan-81874,17 War Room Receptacles,True,21839,320,0,"{""panel_name"":""L13B""}",2018-09-25 21:51:41,2018-11-02 21:13:48,,,,,,,,,,,,
1893,121996,121996,pan-81875,18 Quiet Car Interior,True,21839,320,0,"{""panel_name"":""L13B""}",2018-09-25 21:51:42,2018-11-02 21:13:48,,,,,,,,,,,,
1894,121997,121997,pan-82906,19 Lg Conf Rm Back Counter,True,21839,320,0,"{""panel_name"":""L13B""}",2018-09-25 21:51:43,2018-11-02 21:13:49,,,,,,,,,,,,
1895,121998,121998,pan-82907,21 Lg Conf Rm Table and Monitors,True,21839,320,0,"{""panel_name"":""L13B""}",2018-09-25 21:51:44,2018-11-02 21:13:49,,,,,,,,,,,,
1896,121999,121999,pan-82908,23 Lg Conf Rm Recepts,True,21839,320,0,"{""panel_name"":""L13B""}",2018-09-25 21:51:45,2018-11-02 21:13:49,,,,,,,,,,,,
1897,122000,122000,pan-82909,25 Phone Room Recepts,True,21839,320,0,"{""panel_name"":""L13B""}",2018-09-25 21:51:46,2018-11-02 21:13:50,,,,,,,,,,,,
1898,122001,122001,pan-82910,27 Phone Room Recepts,True,21839,320,0,"{""panel_name"":""L13B""}",2018-09-25 21:51:47,2018-11-02 21:13:50,,,,,,,,,,,,
1899,122002,122002,pan-82911,20 Focus Room Recepts,True,21839,320,0,"{""panel_name"":""L13B""}",2018-09-25 21:51:48,2018-11-02 21:13:51,,,,,,,,,,,,
1900,122003,122003,pan-82912,22 Huddle Room Recepts,True,21839,320,0,"{""panel_name"":""L13B""}",2018-09-25 21:51:49,2018-11-02 21:13:52,,,,,,,,,,,,
1901,122004,122004,pan-82913,24 War Room Recepts,True,21839,320,0,"{""panel_name"":""L13B""}",2018-09-25 21:51:50,2018-11-02 21:13:52,,,,,,,,,,,,
1902,122005,122005,pan-84013,29 Water cooler,True,21839,320,0,"{""device_location"":""Other"",""device_location_note"":""This is a test"",""panel_name"":""L13B""}",2018-09-25 21:51:51,2018-11-02 21:13:53,,,,Other,This is a test,,,,,,,
1903,122006,122006,pan-84014,31 Coffee machine,True,21839,320,0,"{""panel_name"":""L13B""}",2018-09-25 21:51:52,2018-11-02 21:13:53,,,,,,,,,,,,
1904,122007,122007,pan-84015,35 120V for coffee machine,True,21839,320,0,"{""panel_name"":""L13B""}",2018-09-25 21:51:53,2018-11-02 21:13:53,,,,,,,,,,,,
1905,122314,122314,33-34-37-39-6f-37-85-0c,Mechanical Room - Air Handler,True,33221,189,0,{},2018-09-28 14:11:18,2018-11-02 21:13:54,,,,,,,,,,,,
1906,122407,122407,112358,water alert test,True,22316,189,0,{},2018-10-01 14:51:13,2018-10-01 14:51:13,,,,,,,,,,,,
1907,123034,123034,wth-33455,weatherNode,True,33455,178,0,"{""backup_stationcode"":""KBDL"",""last_station_update"":""10/3/2018 6:32:44 PM"",""primary_stationcode"":""KHFD""}",2018-10-03 18:32:45,2018-10-03 18:32:45,,,,,,,,,,,,
1908,123080,123080,33-34-37-39-69-37-79-0c,1 Harvest Ct Leak,True,33484,189,0,"{""device_location"":""rear room in the mail house to the right of the drain""}",2018-10-04 15:00:27,2018-11-02 21:13:54,,,,rear room in the mail house to the right of the drain,,,,,,,,
1909,123082,123082,39-31-37-33-59-37-69-19,1 Harvest Ct Probe,True,33484,190,0,"{""device_location"":""in the rear of the mail house on the large diameter water pipe""}",2018-10-04 15:02:58,2018-11-02 21:13:55,,,,in the rear of the mail house on the large diameter water pipe,,,,,,,,
1910,123117,123117,39-31-37-33-5d-37-65-01,Unit,True,5239,189,0,{},2018-10-04 15:33:28,2018-11-02 21:13:56,,,,,,,,,,,,
1911,123118,123118,33-34-37-39-7a-37-88-0c,Unit,True,5239,189,0,{},2018-10-04 15:33:28,2018-11-02 21:13:56,,,,,,,,,,,,
1912,123119,123119,33-34-37-39-6e-37-8a-0c,Unit,True,5239,189,0,{},2018-10-04 15:33:28,2018-11-02 21:13:57,,,,,,,,,,,,
1913,123120,123120,39-31-37-33-50-37-74-19,Building 1 - Laundry Room - Water,True,5239,189,0,{},2018-10-04 15:33:28,2018-11-02 21:13:57,,,,,,,,,,,,
1914,123122,123122,39-31-37-33-76-37-78-0c,Unit,True,5239,191,0,{},2018-10-04 15:36:03,2018-11-02 21:13:58,,,,,,,,,,,,
1915,123123,123123,39-31-37-33-6f-37-84-0c,Unit,True,5239,191,0,{},2018-10-04 15:36:03,2018-11-02 21:13:58,,,,,,,,,,,,
1916,123124,123124,39-31-37-33-72-37-6a-01,Unit,True,5239,191,0,{},2018-10-04 15:36:03,2018-11-02 21:13:59,,,,,,,,,,,,
1917,123283,123283,33-34-37-39-81-37-75-0c,Building 5 - Laundry Room - Water,True,5239,189,0,{},2018-10-05 13:29:54,2018-11-02 21:13:59,,,,,,,,,,,,
1918,123428,123428,200647fda005e9e,Gateway - 5E9E,True,36853,322,0,"{""device_location"":""5th floor cafe | behind the parfait reach-in fridge""}",2018-10-05 17:47:17,2018-12-28 18:20:04,,,,5th floor cafe | behind the parfait reach-in fridge,,,,,,,,
1919,123893,123893,c4:93:00:03:56:d5,BMS Display,True,33455,399,0,{},2018-10-10 14:37:16,2018-10-10 14:37:16,,,,,,,,,,,,
1920,123895,123895,200647fda005f0d,Gateway - Firetown - 5F0D,True,33221,322,0,"{""device_location"":""Firetown Station, Simsbury CT"",""device_location_note"":""Located in mechanical room, mounted to communications wall""}",2018-10-10 17:43:40,2019-01-02 15:21:22,,,,"Firetown Station, Simsbury CT","Located in mechanical room, mounted to communications wall",,,,,,,
1921,124051,124051,33-34-37-39-79-37-72-0c,Building 2 - Floor 6 - Leak,True,5261,189,0,{},2018-10-11 16:54:14,2018-11-02 21:14:02,,,,,,,,,,,,
1922,124052,124052,37-39-37-30-59-37-7a-10,Building 2 - Floor 2 Laundry - Leak,True,5261,189,0,{},2018-10-11 16:54:14,2018-11-02 21:14:02,,,,,,,,,,,,
1923,124053,124053,39-31-37-33-70-37-6e-01,Leak,True,5261,189,0,{},2018-10-11 16:54:14,2018-11-02 21:14:03,,,,,,,,,,,,
1924,124054,124054,39-31-37-33-68-37-6d-19,Building 2 - Floor 4 Laundry - Leak,True,5261,189,0,{},2018-10-11 16:54:14,2018-11-02 21:14:03,,,,,,,,,,,,
1925,124058,124058,39-31-37-33-6e-37-72-0b,Building 2 - Roof Access - Motion,True,5261,191,0,{},2018-10-11 16:56:38,2018-11-02 21:14:04,,,,,,,,,,,,
1926,124059,124059,39-31-37-33-63-37-93-0b,Building 1 - Roof Access - Motion,True,5261,191,0,{},2018-10-11 16:56:38,2018-11-02 21:14:04,,,,,,,,,,,,
1927,124060,124060,39-31-37-33-75-37-75-0c,Building 1 - Elevator Room - Motion,True,5261,191,0,{},2018-10-11 16:56:38,2018-11-02 21:14:05,,,,,,,,,,,,
1928,124061,124061,39-31-37-33-73-37-6c-0c,Room,True,5261,191,0,{},2018-10-11 16:56:38,2018-11-02 21:14:05,,,,,,,,,,,,
1929,124065,124065,200647fda005f2c,Gateway - 5f2c,True,5261,322,0,{},2018-10-11 17:30:38,2018-11-02 21:14:05,,,,,,,,,,,,
1930,124122,124122,200647fda005f5f,Gateway - Comms Tower - 5F5F,True,33221,322,0,{},2018-10-12 18:33:28,2018-11-02 21:14:06,,,,,,,,,,,,
1931,124952,124952,testing-1,Temperature Sensor for Battery QA,True,22316,177,0,"{""device_location"":""Other"",""device_location_note"":""Megaseeds""}",2018-10-18 11:58:17,2018-10-31 18:09:33,,,,Other,Megaseeds,,,,,,,
1932,124954,124954,test-2,Gateway for QA,False,22316,187,0,{},2018-10-18 11:58:54,2018-10-18 11:58:54,,,,,,,,,,,,
1933,124957,124957,testing-2,Gateway for Power QA,True,22316,187,0,"{""device_location"":""Other"",""device_location_note"":""Megatrees""}",2018-10-18 12:30:31,2018-10-18 16:34:32,,,,Other,Megatrees,,,,,,,
1934,124958,124958,wth-22316,weatherNode,True,22316,178,0,"{""backup_stationcode"":""ZLT"",""last_station_update"":""10/18/2018 12:31:29 PM"",""primary_stationcode"":""YLT""}",2018-10-18 12:31:29,2018-10-18 12:31:29,,,,,,,,,,,,
1935,124963,124963,124952,Temperature Sensor for Depleted Battery QA,True,22316,177,0,"{""device_location"":""Other"",""device_location_note"":""Squanch""}",2018-10-18 14:13:31,2018-10-18 16:34:44,,,,Other,Squanch,,,,,,,
1936,124998,124998,testing-3,Battery QA 123,True,22316,177,0,"{""device_location"":""Other"",""device_location_note"":""AVENGERS!""}",2018-10-18 15:13:15,2018-10-18 16:34:54,,,,Other,AVENGERS!,,,,,,,
1937,125480,125480,39-31-37-33-7a-37-76-01,Walk-In Freezer - Temp,True,5034,191,0,{},2018-10-22 18:27:11,2019-01-22 14:37:23,,,,,,,,,,,,
1938,125481,125481,33-34-37-39-55-37-71-0e,Walk-In Refrigerator - Temp,True,5034,191,0,{},2018-10-22 18:27:11,2019-01-22 14:36:44,,,,,,,,,,,,
1939,125794,125794,aug-2510,Augury Test Device,True,5233,341,0,{},2018-10-25 12:16:59,2018-10-25 12:29:02,,,,,,,,,,,,
1940,125892,125892,33-34-37-39-81-37-7c-0c,Dr. Guida Office Closet - Leak,True,34229,189,0,{},2018-10-25 17:37:12,2018-11-13 19:35:24,,,,,,,,,,,,
1941,125893,125893,39-31-37-33-71-37-6e-01,Hygiene Room 4 - Leak,True,34229,189,0,{},2018-10-25 17:37:12,2018-11-13 19:36:40,,,,,,,,,,,,
1942,125894,125894,33-34-37-39-5c-37-88-0c,Hygiene Room 3 - Leak,True,34229,189,0,{},2018-10-25 17:37:12,2018-11-13 19:39:43,,,,,,,,,,,,
1943,125896,125896,39-31-37-33-6d-37-6e-19,Hot Water Heater - Leak,True,34229,189,0,{},2018-10-25 17:37:12,2018-11-13 19:12:57,,,,,,,,,,,,
1944,125897,125897,39-31-37-33-62-37-70-19,Restroom w/ Above Floor Plumbing - Leak,True,34229,189,0,{},2018-10-25 17:37:12,2018-11-13 19:32:34,,,,,,,,,,,,
1945,125898,125898,39-31-37-33-47-37-77-0b,Panoramic Area Thermostat,True,34229,191,0,{},2018-10-25 17:38:05,2018-11-13 19:43:02,,,,,,,,,,,,
1946,125899,125899,39-31-37-33-6c-37-71-0b,Private Offices Thermostat,True,34229,191,0,{},2018-10-25 17:38:05,2018-11-13 19:47:07,,,,,,,,,,,,
1947,125900,125900,33-34-37-39-7c-37-7d-0e,Black Medical Refrigerator,True,34229,191,0,{},2018-10-25 17:38:05,2018-11-13 19:50:52,,,,,,,,,,,,
1948,125901,125901,39-31-37-33-78-37-6e-0c,Walk-in Freezer,True,5033,191,0,{},2018-10-25 17:38:05,2018-11-28 14:56:45,,,,,,,,,,,,
1949,125902,125902,39-31-37-33-77-37-77-0c,Sterilization Center Thermostat,True,34229,191,0,{},2018-10-25 17:38:05,2018-11-13 19:55:14,,,,,,,,,,,,
1950,125903,125903,39-31-37-33-48-37-73-0b,Lab Area Thermostat,True,34229,191,0,{},2018-10-25 17:38:05,2018-11-13 19:44:31,,,,,,,,,,,,
1951,125904,125904,39-31-37-33-7c-37-85-0c,Silver Medical Refrigerator,True,34229,191,0,{},2018-10-25 17:38:05,2018-11-13 19:52:27,,,,,,,,,,,,
1952,125906,125906,39-31-37-33-78-37-6f-01,Southeast Corner,True,34231,191,0,{},2018-10-25 17:47:38,2019-03-08 15:13:12,,,,,,,,,,,,
1953,125907,125907,39-31-37-33-72-37-83-01,Northeast Corner,True,34231,191,0,{},2018-10-25 17:47:38,2019-03-08 15:19:46,,,,,,,,,,,,
1954,125908,125908,39-31-37-33-51-37-8d-0b,South Emergency Exit by Gateway,True,34231,191,0,{},2018-10-25 17:47:39,2019-03-08 15:02:46,,,,,,,,,,,,
1955,125910,125910,39-31-37-33-72-37-73-01,Southwest Corner,True,34231,191,0,{},2018-10-25 17:47:39,2019-03-08 15:18:41,,,,,,,,,,,,
1956,125911,125911,33-34-37-39-56-37-71-0e,Northwest Corner,True,34231,191,0,{},2018-10-25 17:47:39,2019-03-08 14:57:20,,,,,,,,,,,,
1957,126373,126373,testing123456,Meshify Temp Freezer Reach In Test1,True,34320,191,0,{},2018-10-30 14:54:53,2018-10-30 16:50:17,,,,,,,,,,,,
1958,126404,126404,tests123125,Meshify Temp Freezer Reach In Test2,True,34320,191,0,{},2018-10-30 16:51:58,2018-10-30 16:51:58,,,,,,,,,,,,
1959,126523,126523,testing123126,Meshify Temp Fridge Reach In Test1,True,34320,191,0,{},2018-10-31 18:11:55,2018-10-31 18:15:00,,,,,,,,,,,,
1960,126524,126524,testing123127,Meshify Temp Fridge Reach In Test2,True,34320,191,0,{},2018-10-31 18:12:23,2018-10-31 18:15:10,,,,,,,,,,,,
1961,126525,126525,testing123128,Monnit Temp Freezer Reach In Test1,True,34320,177,0,{},2018-10-31 18:13:12,2018-10-31 18:13:12,,,,,,,,,,,,
